unix,open,high,low,close,vwap,volume,tradecount,date,volume_from
1643246100,36860.0,36893.5,36860.0,36864.0,36864.7,0.21399058,9,2022-01-27 01:15:00,7888.54874112
1643246160,36860.1,36860.1,36808.6,36814.2,36819.5,2.28994921,32,2022-01-27 01:16:00,84302.64820678199
1643246220,36812.0,36815.5,36797.7,36797.7,36806.6,0.08308106,10,2022-01-27 01:17:00,3057.1919215619996
1643246280,36797.8,36797.8,36757.8,36757.8,36784.1,0.38241366,17,2022-01-27 01:18:00,14056.684831548
1643246340,36756.7,36756.7,36715.1,36715.1,36730.1,3.39356952,38,2022-01-27 01:19:00,124595.24428375199
1643246400,36728.2,36728.2,36661.5,36661.5,36673.4,17.06345652,52,2022-01-27 01:20:00,625571.91120798
1643246460,36681.6,36686.2,36644.5,36667.5,36664.4,2.45368112,35,2022-01-27 01:21:00,89970.35246760001
1643246520,36667.5,36667.5,36644.4,36644.5,36655.2,0.68846771,17,2022-01-27 01:22:00,25228.554999095
1643246580,36644.5,36686.6,36644.4,36677.6,36651.9,8.08917161,48,2022-01-27 01:23:00,296691.40064293594
1643246640,36677.5,36700.0,36677.5,36700.0,36678.3,0.18923541,13,2022-01-27 01:24:00,6944.939547
1643246700,36688.1,36688.1,36677.6,36677.6,36683.0,0.05532286,5,2022-01-27 01:25:00,2029.109729936
1643246760,36683.0,36718.3,36683.0,36718.3,36700.1,4.35444766,30,2022-01-27 01:26:00,159887.91551417802
1643246820,36735.8,36749.4,36735.8,36749.4,36745.2,3.54395350,18,2022-01-27 01:27:00,130238.16475290002
1643246880,36780.7,36780.7,36735.2,36735.2,36775.4,0.02319206,6,2022-01-27 01:28:00,851.9649625119999
1643246940,36735.1,36735.1,36716.4,36716.4,36718.1,0.29593000,3,2022-01-27 01:29:00,10865.484252000002
1643247000,36712.8,36712.8,36621.2,36621.2,36680.2,0.37873876,20,2022-01-27 01:30:00,13869.867877711999
1643247060,36621.2,36622.2,36400.0,36400.0,36539.9,25.58221158,152,2022-01-27 01:31:00,931192.501512
1643247120,36400.1,36425.5,36375.7,36400.0,36383.7,3.38157569,30,2022-01-27 01:32:00,123089.355116
1643247180,36399.9,36400.0,36394.8,36394.8,36395.4,0.03668728,7,2022-01-27 01:33:00,1335.2262181440003
1643247240,36394.9,36394.9,36340.9,36340.9,36365.5,0.98053259,22,2022-01-27 01:34:00,35633.436799931005
1643247300,36340.9,36369.7,36340.9,36369.7,36361.3,0.08754120,10,2022-01-27 01:35:00,3183.8471816399997
1643247360,36369.8,36387.5,36340.8,36340.9,36375.9,1.20935688,18,2022-01-27 01:36:00,43949.117440392
1643247420,36340.9,36340.9,36169.7,36250.7,36244.7,11.19000796,120,2022-01-27 01:37:00,405645.621555572
1643247480,36250.9,36250.9,36220.1,36239.8,36235.6,0.43096000,6,2022-01-27 01:38:00,15617.904208000002
1643247540,36239.7,36239.7,36200.1,36200.1,36224.1,2.07534227,27,2022-01-27 01:39:00,75127.597708227
1643247600,36200.0,36217.9,36190.2,36216.1,36191.2,3.03180056,14,2022-01-27 01:40:00,109799.992261016
1643247660,36216.0,36221.7,36177.1,36221.7,36212.1,3.15711446,34,2022-01-27 01:41:00,114356.05283578199
1643247720,36241.7,36241.8,36224.1,36230.8,36225.5,1.86635642,17,2022-01-27 01:42:00,67619.58618173601
1643247780,36241.8,36259.8,36232.2,36253.1,36257.5,1.08887353,11,2022-01-27 01:43:00,39475.040970443
